        98.064000        1873.701317        10.155932        12.570632        -0.000381        0.001043
        98.610000        1887.674104        10.171432        12.572394        -0.000395        0.001072
        99.158000        1889.479070        10.169551        12.573038        -0.000410        0.001102
        99.706000        1898.465256        10.177273        12.574482        -0.000425        0.001136
        100.253000        1906.364599        10.176935        12.573146        -0.000441        0.001169
        100.799000        1908.019822        10.177151        12.575220        -0.000458        0.001205
        101.345000        1927.288357        10.193252        12.573745        -0.000477        0.001241
        101.889000        1932.482665        10.187317        12.576507        -0.000497        0.001280
        102.437000        1935.128124        10.191629        12.575409        -0.000518        0.001321
        102.977000        1941.850455        10.196347        12.576250        -0.000540        0.001364
        103.521000        1945.167341        10.218625        12.576646        -0.000564        0.001408
        104.062000        1958.843863        10.207708        12.577158        -0.000588        0.001453
        104.605000        1961.310596        10.215166        12.577813        -0.000612        0.001498
        105.149000        1958.647426        10.216506        12.576792        -0.000638        0.001546
        105.694000        1975.439567        10.220383        12.579880        -0.000664        0.001591
        106.240000        1970.298393        10.228163        12.578747        -0.000690        0.001639
        106.784000        1982.688413        10.228134        12.581641        -0.000717        0.001690
        107.329000        1988.325511        10.234868        12.580611        -0.000746        0.001740
        107.872000        1996.893061        10.233747        12.580377        -0.000773        0.001789
        108.419000        1995.928588        10.246661        12.582734        -0.000803        0.001842
        108.965000        2002.834474        10.236546        12.584319        -0.000831        0.001895
        109.509000        2013.651389        10.256325        12.585602        -0.000862        0.001945
        110.052000        2025.683959        10.249166        12.587780        -0.000892        0.001998
        110.595000        2019.141963        10.259390        12.587644        -0.000921        0.002049
        111.138000        2023.672895        10.264099        12.587153        -0.000952        0.002103
        111.679000        2036.214269        10.276873        12.588520        -0.000981        0.002156
        112.223000        2043.498538        10.294008        12.590830        -0.001013        0.002211
        112.766000        2033.372373        10.269251        12.592232        -0.001045        0.002265
        113.308000        2047.622105        10.285301        12.591042        -0.001076        0.002318
        113.853000        2048.758863        10.283024        12.591751        -0.001106        0.002372
        114.398000        2051.620080        10.287880        12.594821        -0.001136        0.002423
        114.939000        2061.168205        10.299348        12.594836        -0.001167        0.002479
        115.485000        2068.085363        10.292801        12.593349        -0.001198        0.002531
        116.029000        2061.767177        10.301773        12.597430        -0.001228        0.002584
        116.575000        2074.408380        10.313243        12.596144        -0.001258        0.002637
        117.122000        2074.062200        10.321735        12.596284        -0.001290        0.002690
        117.667000        2078.783128        10.325860        12.598995        -0.001323        0.002745
        118.215000        2083.212621        10.338284        12.599816        -0.001356        0.002800
        118.759000        2090.957390        10.327773        12.599733        -0.001387        0.002854
        119.302000        2097.024394        10.334610        12.602565        -0.001417        0.002906
        119.848000        2096.536522        10.334162        12.602447        -0.001448        0.002960
        120.394000        2098.341488        10.347349        12.601907        -0.001480        0.003015
        120.939000        2104.709588        10.332658        12.605428        -0.001512        0.003068
        121.485000        2107.385640        10.355310        12.606017        -0.001542        0.003121
        122.028000        2117.283165        10.358797        12.605301        -0.001573        0.003173
        122.575000        2119.147706        10.366281        12.608527        -0.001604        0.003228
        123.124000        2122.709334        10.362446        12.611836        -0.001638        0.003283
        123.670000        2128.918031        10.366739        12.610349        -0.001668        0.003338
        124.215000        2129.732761        10.381117        12.608639        -0.001702        0.003395
        124.758000        2132.556945        10.382988        12.611834        -0.001731        0.003447
        125.303000        2133.228373        10.381397        12.611217        -0.001764        0.003501
        125.847000        2140.945770        10.389332        12.612735        -0.001795        0.003556
        126.391000        2147.539290        10.382734        12.612312        -0.001825        0.003607
        126.936000        2153.601464        10.398890        12.613877        -0.001858        0.003661
        127.481000        2151.814210        10.403991        12.614603        -0.001887        0.003713
        128.026000        2161.590975        10.412582        12.613454        -0.001918        0.003767
        128.571000        2167.907551        10.404657        12.613736        -0.001950        0.003821
        129.115000        2166.403681        10.420582        12.614431        -0.001981        0.003877
        129.658000        2174.211245        10.421657        12.617072        -0.002012        0.003928
        130.205000        2173.842524        10.427228        12.617079        -0.002041        0.003980
        130.748000        2183.012266        10.425129        12.617305        -0.002074        0.004034
        131.295000        2186.321102        10.436049        12.619179        -0.002104        0.004087
        131.839000        2182.687018        10.441993        12.618200        -0.002135        0.004141
        132.387000        2178.080410        10.437305        12.618347        -0.002166        0.004195
        132.931000        2193.098178        10.442399        12.620580        -0.002197        0.004247
        133.475000        2201.259974        10.446592        12.619335        -0.002229        0.004304
        134.035000        2200.165079        10.468123        12.621838        -0.002259        0.004356
        134.578000        2206.918003        10.466306        12.621893        -0.002292        0.004410
        135.124000        2204.813551        10.461344        12.622727        -0.002323        0.004465
        135.666000        2208.475007        10.476747        12.621939        -0.002356        0.004520
        136.213000        2212.318410        10.482624        12.622341        -0.002385        0.004573
        136.761000        2216.219777        10.481815        12.626927        -0.002416        0.004625
        137.305000        2223.618366        10.480598        12.624238        -0.002447        0.004678
        137.850000        2222.186953        10.495318        12.625424        -0.002478        0.004733
        138.400000        2215.805971        10.496922        12.626912        -0.002507        0.004785
        138.946000        2225.083593        10.492536        12.628271        -0.002539        0.004837
        139.492000        2231.097463        10.496825        12.628420        -0.002569        0.004890
        140.038000        2239.088584        10.514794        12.630855        -0.002599        0.004944
        140.586000        2238.463850        10.512067        12.630697        -0.002631        0.004999
        141.132000        2251.604196        10.518153        12.633965        -0.002662        0.005053
        141.677000        2249.261443        10.515139        12.632682        -0.002693        0.005106
        142.223000        2248.995770        10.531147        12.633848        -0.002723        0.005160
        142.769000        2251.217762        10.529305        12.635932        -0.002756        0.005212
        143.311000        2249.482032        10.531836        12.637272        -0.002785        0.005265
        143.858000        2254.146606        10.544337        12.637226        -0.002815        0.005314
        144.403000        2259.112275        10.550823        12.638587        -0.002845        0.005369
        144.945000        2259.084902        10.550929        12.639985        -0.002877        0.005421
        145.489000        2266.465781        10.543693        12.644885        -0.002908        0.005479
        146.033000        2271.436280        10.549924        12.642426        -0.002939        0.005532
        146.577000        2271.776020        10.560912        12.644624        -0.002969        0.005586
        147.123000        2273.482767        10.565678        12.645276        -0.003000        0.005639
        147.667000        2278.603010        10.575484        12.645639        -0.003032        0.005692
        148.212000        2283.602492        10.583434        12.649461        -0.003061        0.005746
        148.756000        2273.445734        10.582665        12.649243        -0.003090        0.005799
        149.302000        2289.059254        10.578971        12.649292        -0.003121        0.005850
        149.849000        2293.596626        10.609944        12.651071        -0.003152        0.005903
        150.396000        2285.299579        10.593926        12.652644        -0.003183        0.005958
        150.939000        2296.172849        10.609722        12.653161        -0.003212        0.006009
        151.484000        2303.758215        10.596757        12.656410        -0.003243        0.006064
        152.030000        2294.438729        10.614063        12.656430        -0.003274        0.006118
        152.573000        2305.774110        10.607703        12.656791        -0.003307        0.006174
        153.120000        2309.567597        10.616452        12.657424        -0.003337        0.006228
        153.664000        2311.092399        10.622055        12.658385        -0.003368        0.006280
        154.208000        2313.728197        10.624609        12.660296        -0.003398        0.006335
        154.754000        2313.570403        10.634608        12.660212        -0.003428        0.006388
        155.300000        2319.803252        10.632215        12.660952        -0.003459        0.006442
        155.844000        2319.038436        10.637493        12.660609        -0.003491        0.006498
        156.388000        2326.124659        10.625627        12.662165        -0.003561        0.006666
        156.932000        2327.351585        10.672794        12.662764        -0.003721        0.006953
        157.477000        2341.371067        10.687688        12.664922        -0.003904        0.007279
        158.023000        2357.082806        10.703767        12.665210        -0.004071        0.007567
        158.566000        2369.418083        10.727764        12.666728        -0.004220        0.007831
        159.112000        2385.509814        10.765657        12.672257        -0.004371        0.008109
        159.657000        2395.838857        10.793207        12.674550        -0.004534        0.008403
        160.202000        2412.613288        10.811121        12.676519        -0.004692        0.008683
        160.748000        2424.777890        10.828530        12.680147        -0.004835        0.008943
        161.296000        2432.786723        10.860359        12.685251        -0.004980        0.009208
